code,date,close,open,high,low,volume,amount
399986.SZ,20190227,6495.6491,6418.8438,6626.5803,6402.257,44302002.0,33721345.0
399986.SZ,20190226,6393.6932,6520.6865,6574.8107,6385.3842,42682580.0,31805164.1
399986.SZ,20190225,6545.4305,6180.5832,6574.1598,6180.5832,56698145.0,41303571.9
399986.SZ,20190222,6135.5551,6046.9678,6136.4858,6006.2417,21235537.0,14715848.3
399986.SZ,20190221,6053.9889,6084.8458,6123.1652,6039.5384,14175833.0,10300052.7
399986.SZ,20190220,6082.4415,6104.3729,6122.316,6058.4498,12689244.0,9027503.7
399986.SZ,20190219,6072.7484,6082.8105,6166.0072,6056.1097,19139170.0,13715204.7
399986.SZ,20190218,6081.8108,6008.4795,6083.6462,6005.9788,17689476.0,12347830.0
399986.SZ,20190215,5968.451,6068.4472,6076.0571,5961.4925,14627167.0,10628847.3
399986.SZ,20190214,6085.5741,6100.9185,6115.4212,6072.0763,12578049.0,9261958.8
399986.SZ,20190213,6118.7422,6038.1645,6140.3447,6010.626,18164347.0,13307421.7
399986.SZ,20190212,6034.2865,6037.7922,6051.9216,5990.7964,12666507.0,9113074.6
399986.SZ,20190211,6029.6526,5995.5089,6036.1575,5973.2438,12519508.0,8957553.8
399986.SZ,20190201,6034.2023,6055.4155,6060.1587,5986.3957,12168214.0,8854854.2
399986.SZ,20190131,6027.9538,5945.9095,6041.8326,5944.028,16961705.0,12170059.8
399986.SZ,20190130,5921.9316,5936.1024,5968.9438,5911.3249,9903932.0,7035714.9
399986.SZ,20190129,5943.3929,5894.2851,5960.0846,5877.3748,11757181.0,8307166.0
399986.SZ,20190128,5901.2386,5935.065,5977.2689,5882.7963,12753124.0,9579627.1
399986.SZ,20190125,5906.6661,5836.9502,5928.7815,5835.8393,16530321.0,12199215.0
399986.SZ,20190124,5813.4252,5783.8814,5823.0357,5766.3609,8889001.0,6752895.8
399986.SZ,20190123,5766.1249,5752.1616,5796.3942,5748.6624,7852171.0,5223196.1
399986.SZ,20190122,5750.6383,5798.0459,5807.23,5735.7335,8752350.0,5879854.6
399986.SZ,20190121,5796.0894,5779.2954,5825.2115,5778.88,13508549.0,8838231.1
399986.SZ,20190118,5783.5607,5710.6998,5793.0061,5704.8188,16549587.0,10849637.1
399986.SZ,20190117,5680.6911,5726.608,5733.1127,5670.1219,11725630.0,7527204.7
399986.SZ,20190116,5710.3076,5692.6052,5714.9035,5682.5929,8380446.0,5640728.7
399986.SZ,20190115,5698.9628,5652.0954,5708.5794,5640.7144,9837597.0,6601202.9
399986.SZ,20190114,5639.2401,5672.9606,5683.5075,5633.6501,8603613.0,5517684.4
399986.SZ,20190111,5676.7248,5642.3475,5697.5269,5633.7593,9099491.0,6418653.0
399986.SZ,20190110,5627.9269,5625.0883,5659.5248,5609.2954,10956033.0,7261616.0
399986.SZ,20190109,5642.9073,5617.6702,5702.5165,5617.6702,15082240.0,10390120.9
399986.SZ,20190108,5595.5946,5624.0788,5624.0788,5580.9806,8995154.0,5571340.6
399986.SZ,20190107,5620.2626,5661.8069,5661.8069,5601.1944,11837614.0,8048447.3
399986.SZ,20190104,5633.2327,5491.3297,5638.1032,5485.8672,14600983.0,10389641.2
399986.SZ,20190103,5520.8639,5460.3361,5534.3701,5460.3361,8997511.0,5889958.2
399986.SZ,20190102,5470.4911,5559.9176,5565.4662,5446.9982,10351288.0,6994354.6
399986.SZ,20181228,5564.1594,5529.6524,5602.8236,5529.6524,11488258.0,8050161.0
399986.SZ,20181227,5513.0777,5556.6909,5561.7408,5510.0633,12597333.0,8501948.1
399986.SZ,20181226,5503.8712,5513.4499,5538.8402,5491.2826,9218301.0,6214077.0
399986.SZ,20181225,5521.6727,5486.853,5546.8272,5440.4476,14052049.0,9440553.0
399986.SZ,20181224,5540.9852,5518.6144,5551.2708,5494.599,9735372.0,6997781.6
399986.SZ,20181221,5553.2142,5595.0892,5595.936,5507.7762,13893220.0,9875611.2
399986.SZ,20181220,5612.4652,5703.7008,5718.0323,5568.8974,15128779.0,11269721.7
399986.SZ,20181219,5716.0268,5791.3495,5798.7579,5712.601,8581818.0,7121478.7
399986.SZ,20181218,5778.3014,5801.2168,5841.0316,5765.3444,8894095.0,6448181.8
399986.SZ,20181217,5837.4893,5814.8697,5842.5727,5801.9559,9265982.0,6480708.2
399986.SZ,20181214,5817.9612,5860.8502,5870.5366,5811.7161,10528423.0,7456959.0
399986.SZ,20181213,5883.952,5850.0097,5912.3935,5832.1312,11079196.0,8461910.0
399986.SZ,20181212,5843.3298,5879.9812,5879.9812,5822.2519,6475409.0,4631729.1
399986.SZ,20181211,5835.2955,5837.298,5853.8593,5821.7522,6022013.0,4334857.3
399986.SZ,20181210,5834.7767,5847.1925,5868.3585,5820.4704,7642182.0,5533051.9
399986.SZ,20181207,5888.4427,5912.7462,5924.843,5881.2821,5666545.0,4282853.1
399986.SZ,20181206,5896.3257,5908.0419,5928.0423,5877.546,10525533.0,7422949.5
399986.SZ,20181205,5965.8742,5957.297,5992.487,5950.7999,8598197.0,6211488.6
399986.SZ,20181204,6007.746,5988.9063,6010.1503,5977.4993,9164451.0,6855471.1
399986.SZ,20181203,5987.6935,5998.674,6011.566,5945.4938,16943176.0,12708386.9
399986.SZ,20181130,5881.3012,5835.2216,5881.7747,5834.6343,8574168.0,6307136.1
399986.SZ,20181129,5831.7202,5892.8144,5899.3464,5831.7202,8307250.0,6251400.2
399986.SZ,20181128,5863.2784,5825.5386,5880.7946,5822.9904,7854344.0,5639188.5
399986.SZ,20181127,5821.673,5860.339,5875.1228,5809.7872,7566915.0,5804432.0
399986.SZ,20181126,5851.94,5855.3637,5885.5266,5829.9673,8680559.0,5977526.4
399986.SZ,20181123,5825.7165,5891.9923,5912.891,5825.7165,10274941.0,7411730.9
399986.SZ,20181122,5900.5974,5932.3307,5932.3307,5877.8699,7001307.0,5207412.3
399986.SZ,20181121,5922.6366,5881.3855,5929.4736,5880.8358,9081917.0,6675693.0
399986.SZ,20181120,5917.0917,5976.2496,5988.1983,5906.5157,13778425.0,9746145.2
399986.SZ,20181119,6005.0683,5945.9519,6012.0972,5931.6887,17339317.0,12792336.7
399986.SZ,20181116,5923.6103,5923.2047,5966.2828,5889.4371,16195807.0,11526783.2
399986.SZ,20181115,5921.5446,5873.0026,5924.6189,5867.6439,12150263.0,8430455.1
399986.SZ,20181114,5871.7195,5938.574,5938.574,5862.3789,14288412.0,9930890.9
399986.SZ,20181113,5940.9805,5858.9406,5968.6458,5858.5027,14907072.0,10632408.4
399986.SZ,20181112,5920.0782,5886.766,5927.3048,5886.766,13976030.0,10424910.0
399986.SZ,20181109,5900.2001,6032.3163,6032.3445,5885.6374,23981516.0,18088655.1
399986.SZ,20181108,6084.9748,6100.3553,6127.0215,6066.9479,10472361.0,8281738.2
399986.SZ,20181107,6045.0865,6081.6973,6129.315,6042.1118,11968292.0,9243404.3
399986.SZ,20181106,6070.5392,6105.5212,6107.6286,6034.6944,11955765.0,8682755.4
399986.SZ,20181105,6112.738,6133.5793,6150.2962,6081.2632,16548063.0,11871905.4
399986.SZ,20181102,6177.5343,6135.5955,6194.4072,6073.0156,28760079.0,22462895.7
399986.SZ,20181101,6043.083,6125.6547,6137.4803,6028.3464,17964397.0,13840117.9
399986.SZ,20181031,6093.0471,6106.7799,6122.5513,6044.7024,16764276.0,12692874.8
399986.SZ,20181030,6080.9244,6024.7568,6124.9642,6013.1568,19697691.0,15257585.4
399986.SZ,20181029,5985.794,6140.0203,6165.8389,5944.041,17838712.0,14096972.6
399986.SZ,20181026,6102.5392,6120.4195,6136.5626,6035.2909,16691395.0,12200632.3
399986.SZ,20181025,6115.8682,5941.6061,6118.7681,5934.9625,19584092.0,14563092.4
399986.SZ,20181024,6051.6698,5944.5528,6185.9541,5944.5245,24786626.0,18185280.4
399986.SZ,20181023,5933.9206,6064.3738,6080.7874,5921.8635,16870124.0,12644488.6
399986.SZ,20181022,6072.4999,5938.3245,6136.6525,5937.7882,26223403.0,19566985.1
399986.SZ,20181019,5911.4237,5726.2281,5928.1616,5699.6907,19703196.0,14420096.4
399986.SZ,20181018,5731.8152,5834.3262,5834.3262,5731.8152,11884416.0,8733506.5
399986.SZ,20181017,5844.286,5856.5544,5877.2044,5759.4526,13922457.0,10393291.7
399986.SZ,20181016,5801.6254,5769.7925,5871.8478,5769.5244,11411747.0,8967627.4
399986.SZ,20181015,5764.1323,5837.9473,5843.442,5749.121,11219004.0,8096549.4
399986.SZ,20181012,5834.1398,5735.7205,5859.8702,5721.8419,15590694.0,11468045.9
399986.SZ,20181011,5718.4621,5796.8551,5837.5005,5668.2466,19836264.0,14017417.7
399986.SZ,20181010,5940.909,5913.1977,5977.4383,5889.2416,10343801.0,7733471.7
399986.SZ,20181009,5909.3173,5901.0202,5952.4048,5871.6291,11583981.0,8779174.2
399986.SZ,20181008,5918.6488,5996.8922,6017.5189,5899.0556,18645464.0,13768503.2
399986.SZ,20180928,6136.3227,6075.1684,6190.4613,6072.1861,19581930.0,14811497.0
399986.SZ,20180927,6059.0764,6056.3687,6073.9489,6010.0415,12835804.0,9325750.3
399986.SZ,20180926,6058.3414,6007.879,6129.39,5988.3231,20416319.0,15080307.8
399986.SZ,20180925,5992.7932,6002.0142,6022.426,5968.6083,14185503.0,10268728.1
399986.SZ,20180921,6072.0392,5854.4767,6072.0392,5826.076,27073848.0,18747158.4
399986.SZ,20180920,5838.6659,5829.9328,5871.0085,5819.3863,11740734.0,7851126.7
399986.SZ,20180919,5814.1959,5777.5334,5842.876,5772.633,13273794.0,9501336.0
399986.SZ,20180918,5784.6892,5690.962,5788.7447,5690.962,10286687.0,7431078.3
399986.SZ,20180917,5692.7381,5729.9245,5729.9245,5686.5807,6369608.0,4307246.9
399986.SZ,20180914,5745.6644,5769.5625,5769.5625,5730.9376,7183772.0,4905534.0
399986.SZ,20180913,5754.2391,5741.9945,5756.5175,5689.5117,10658008.0,7426323.0
399986.SZ,20180912,5680.6124,5653.9753,5711.9252,5635.4729,8015398.0,5546577.1
399986.SZ,20180911,5674.1931,5718.7619,5749.6368,5652.6743,8480194.0,6118020.9
399986.SZ,20180910,5718.1653,5725.444,5752.3121,5699.1657,8060009.0,5522861.4
399986.SZ,20180907,5743.4852,5728.7624,5778.4271,5702.8202,8408238.0,6325415.7
399986.SZ,20180906,5718.4093,5737.3552,5769.0885,5708.6991,8047426.0,5643963.0
399986.SZ,20180905,5739.9959,5833.5087,5852.6055,5739.9959,11692211.0,8454977.5
399986.SZ,20180904,5866.6996,5801.7201,5889.1182,5773.1774,11732605.0,8489321.7
399986.SZ,20180903,5799.849,5796.1462,5827.1751,5769.2291,9507736.0,6723181.7
399986.SZ,20180831,5808.1135,5755.8698,5852.2173,5755.8698,15093833.0,10748389.2
399986.SZ,20180830,5758.1185,5830.8325,5861.198,5758.1185,9546028.0,7018827.0
399986.SZ,20180829,5829.8903,5831.8671,5850.7293,5805.6923,8709071.0,6531634.4
399986.SZ,20180828,5839.4796,5848.624,5886.466,5828.6202,10327153.0,7927891.7
399986.SZ,20180827,5856.8738,5797.6502,5856.8738,5763.5739,17184670.0,12809410.2
399986.SZ,20180824,5782.0871,5649.5961,5859.7125,5636.0443,19065344.0,14351995.0
399986.SZ,20180823,5665.4698,5653.9278,5690.2209,5620.255,7705340.0,5631051.5
399986.SZ,20180822,5648.2899,5668.5828,5668.5828,5621.4883,6548763.0,4765696.8
399986.SZ,20180821,5667.8323,5637.9706,5701.7704,5624.8479,10661945.0,7714972.4
399986.SZ,20180820,5628.4394,5589.6287,5637.9831,5555.0444,10361034.0,7365502.9
399986.SZ,20180817,5543.8957,5621.3868,5626.7626,5533.314,8647607.0,5815871.5
399986.SZ,20180816,5582.1665,5520.3634,5615.215,5499.2156,11127885.0,7327224.9
399986.SZ,20180815,5567.7836,5666.8708,5669.7801,5563.6658,9884736.0,6700256.5
399986.SZ,20180814,5672.1632,5676.0002,5687.8031,5636.3994,8272006.0,5536621.2
399986.SZ,20180813,5687.2426,5729.4698,5729.4698,5623.6003,13310367.0,9257817.4
399986.SZ,20180810,5773.6882,5810.6179,5815.7105,5741.6487,8461817.0,5964662.5
399986.SZ,20180809,5810.4566,5700.3419,5824.7223,5700.1523,11722754.0,8513296.4
399986.SZ,20180808,5727.0802,5791.7135,5791.7135,5721.592,9590117.0,6867944.7
399986.SZ,20180807,5795.5416,5693.2242,5795.5416,5671.9151,13860743.0,10054021.4
399986.SZ,20180806,5678.8117,5664.746,5761.783,5651.8492,13653338.0,8977633.4
399986.SZ,20180803,5646.7155,5644.4549,5714.6467,5636.884,11119465.0,7230430.5
399986.SZ,20180802,5639.1935,5735.5117,5765.2287,5600.3809,15161412.0,10565954.5
399986.SZ,20180801,5752.5901,5882.9163,5926.0077,5750.5677,15201339.0,11050285.6
399986.SZ,20180731,5862.3166,5839.774,5890.6452,5783.2873,14516505.0,10306010.0
399986.SZ,20180730,5848.5226,5778.1123,5880.4155,5777.3587,12827862.0,9050461.4
399986.SZ,20180727,5783.0037,5787.1239,5818.2301,5742.228,9155811.0,6576141.8
399986.SZ,20180726,5798.1878,5850.0457,5879.7659,5785.7478,13373972.0,9646606.5
399986.SZ,20180725,5833.0654,5851.9046,5857.1482,5800.5236,12725743.0,9227994.5
399986.SZ,20180724,5823.1644,5797.7085,5890.4438,5797.5735,23583950.0,17458682.8
399986.SZ,20180723,5797.6876,5685.5461,5835.0447,5661.2907,27502145.0,19755418.3
399986.SZ,20180720,5696.9172,5457.8524,5727.1887,5426.6522,26033841.0,17984094.5
399986.SZ,20180719,5460.1321,5491.307,5510.2578,5443.4365,9018551.0,5855290.1
399986.SZ,20180718,5463.7615,5497.9719,5549.3897,5459.0638,8869796.0,5735726.8
399986.SZ,20180717,5473.9764,5498.1334,5502.3972,5444.2396,8158893.0,5268849.0
399986.SZ,20180716,5510.2859,5592.0525,5615.821,5498.017,11370963.0,7376753.7
399986.SZ,20180713,5625.2426,5663.0285,5663.695,5615.1695,9835155.0,6367284.1
399986.SZ,20180712,5670.9078,5568.8517,5702.5279,5563.7397,15366560.0,10420885.3
399986.SZ,20180711,5612.8822,5579.0983,5625.3128,5571.2383,11571125.0,7545464.9
399986.SZ,20180710,5682.7222,5702.9674,5702.9674,5640.0734,10923057.0,7243649.3
399986.SZ,20180709,5703.5645,5531.9987,5705.5683,5531.9987,16128838.0,10682859.0
399986.SZ,20180706,5518.7884,5480.1356,5556.5208,5413.4342,13639433.0,8783220.8
399986.SZ,20180705,5481.6659,5441.2634,5497.7292,5411.4343,14561172.0,9414479.1
399986.SZ,20180704,5454.0674,5456.7926,5509.5005,5446.3479,11011430.0,7100670.7
399986.SZ,20180703,5471.2579,5449.0666,5474.0992,5382.6368,15926173.0,10568915.4
399986.SZ,20180702,5445.9219,5622.0275,5622.0275,5428.3779,14696618.0,9824649.6
399986.SZ,20180629,5632.3271,5568.6542,5638.5891,5565.0049,10681611.0,7244128.7
399986.SZ,20180628,5554.6387,5552.4841,5611.9666,5525.9413,12519154.0,8646538.4
399986.SZ,20180627,5593.2997,5649.088,5676.6334,5554.9264,15204069.0,10138591.3
399986.SZ,20180626,5675.4176,5747.2223,5747.2223,5604.8971,15283581.0,10901696.1
399986.SZ,20180625,5772.1927,5912.3288,5918.0617,5770.9437,12183317.0,9183490.2
399986.SZ,20180622,5888.7504,5876.7164,5892.0397,5848.9083,9671700.0,6917993.5
399986.SZ,20180621,5892.0194,5900.9453,5955.7375,5879.1671,11413056.0,8342342.8
399986.SZ,20180620,5899.7207,5915.3437,5926.2769,5877.912,11549301.0,8455405.1
399986.SZ,20180619,5941.588,5955.0594,5987.3567,5874.1092,33094720.0,24321071.0
399986.SZ,20180615,6005.4317,5951.8963,6027.3868,5946.6384,15350043.0,11374426.2
399986.SZ,20180614,5979.6514,5948.8863,6007.5647,5945.79,11191305.0,8138059.4
399986.SZ,20180613,5970.2463,5990.972,5998.6279,5957.341,9714063.0,7232028.5
399986.SZ,20180612,6001.8545,5994.3631,6013.8031,5965.1216,9384723.0,7403699.4
399986.SZ,20180611,6002.3231,5972.728,6002.4072,5939.5005,10849659.0,8247037.1
399986.SZ,20180608,5989.4751,6082.3656,6083.2052,5975.3922,15404783.0,11702978.5
399986.SZ,20180607,6099.2692,6091.5823,6132.4165,6074.0183,13179016.0,10351981.1
399986.SZ,20180606,6075.5743,6115.9787,6115.9787,6066.4999,9909083.0,7478532.8
399986.SZ,20180605,6124.8086,6136.6554,6138.7006,6086.8958,10934656.0,8337029.1
399986.SZ,20180604,6139.6167,6109.2121,6150.9895,6091.719,12634755.0,9224829.9
399986.SZ,20180601,6081.0921,6075.6457,6118.6092,6055.9889,11067567.0,7997496.1
399986.SZ,20180531,6083.0434,6055.8142,6107.9425,6034.4579,14363291.0,10953059.7
399986.SZ,20180530,6024.7001,6090.7475,6097.9798,6024.7001,12433445.0,9526318.7
399986.SZ,20180529,6150.1055,6144.6901,6155.9573,6078.9374,16141845.0,11800257.1
399986.SZ,20180528,6163.323,6180.2292,6186.9863,6140.6767,9766022.0,8044417.9
399986.SZ,20180525,6185.3184,6189.2733,6211.2884,6158.8111,11206014.0,7975793.7
399986.SZ,20180524,6202.9019,6247.8707,6254.9059,6197.2268,12320816.0,8942226.9
399986.SZ,20180523,6242.4854,6308.2896,6308.2896,6242.4854,13570471.0,10071575.0
399986.SZ,20180522,6318.4075,6365.4117,6365.8188,6290.8985,13196612.0,9904666.1
399986.SZ,20180521,6371.8972,6403.4246,6419.2375,6359.1669,13594501.0,10462482.4
399986.SZ,20180518,6369.0477,6285.2522,6370.2734,6270.4477,11446163.0,8814062.2
399986.SZ,20180517,6288.2419,6307.7095,6324.1995,6273.5339,8714640.0,6808669.8
399986.SZ,20180516,6301.4181,6363.3514,6368.0055,6295.8298,11555087.0,8770907.4
399986.SZ,20180515,6389.7154,6418.9581,6422.5879,6351.7474,12260885.0,9264434.5
399986.SZ,20180514,6410.4782,6383.4151,6448.4841,6379.6042,16001968.0,13291099.7
399986.SZ,20180511,6359.3459,6339.1162,6383.657,6317.4496,14134274.0,10899118.9
399986.SZ,20180510,6331.2136,6343.4429,6363.9752,6296.2508,9531391.0,7528044.8
399986.SZ,20180509,6322.3439,6323.5703,6330.8057,6293.703,9123485.0,6963686.2
399986.SZ,20180508,6321.6285,6242.2252,6355.5848,6233.383,18052410.0,13913129.7
399986.SZ,20180507,6241.5876,6209.7282,6246.1107,6182.1711,12969959.0,10025467.7
399986.SZ,20180504,6203.4611,6242.6385,6255.0904,6196.1427,9791394.0,7875002.3
399986.SZ,20180503,6250.5775,6249.6607,6277.028,6198.1471,12270169.0,9703875.1
399986.SZ,20180502,6272.4454,6330.3516,6340.8095,6249.333,15529228.0,12554469.7
399986.SZ,20180427,6290.3889,6271.9614,6291.2942,6208.2511,14370607.0,12469137.9
399986.SZ,20180426,6256.7072,6312.337,6325.245,6217.4829,12715397.0,9733095.5
399986.SZ,20180425,6287.6387,6321.6087,6344.4296,6275.5606,11768614.0,9147662.0
399986.SZ,20180424,6352.8632,6245.7507,6397.8848,6245.7507,22999131.0,17054493.5
399986.SZ,20180423,6243.036,6188.7721,6270.4865,6188.4915,12445929.0,9354485.9
399986.SZ,20180420,6223.0046,6247.9783,6264.8627,6173.4187,14807410.0,10744920.6
399986.SZ,20180419,6272.573,6258.0853,6317.106,6245.4374,13078079.0,9644170.5
399986.SZ,20180418,6253.0043,6273.9274,6279.941,6198.6561,18134037.0,13790852.9
399986.SZ,20180417,6185.0855,6225.3336,6259.4366,6178.2247,15222745.0,11693988.9
399986.SZ,20180416,6213.9727,6373.9204,6373.9204,6201.5146,25291485.0,18402634.9
399986.SZ,20180413,6394.6891,6477.6583,6497.5919,6388.5179,12573437.0,9255750.2
399986.SZ,20180412,6441.5065,6531.4158,6531.4158,6430.5831,14826078.0,11093352.0
399986.SZ,20180411,6539.1828,6472.9992,6594.9857,6453.4042,25894568.0,19267405.6
399986.SZ,20180410,6469.4091,6285.4384,6470.8557,6272.3476,21110871.0,15512741.4
399986.SZ,20180409,6282.0122,6279.7369,6310.052,6253.3865,11747404.0,8768197.3
399986.SZ,20180404,6280.882,6298.6293,6336.5777,6269.6261,14245449.0,10781234.5
399986.SZ,20180403,6283.9141,6295.9276,6309.1474,6255.2239,14842192.0,10461370.1
399986.SZ,20180402,6334.5631,6377.6464,6434.5733,6332.0298,18705512.0,13641890.6
399986.SZ,20180330,6380.7257,6432.5412,6445.0516,6373.0242,16575848.0,11797653.9
399986.SZ,20180329,6433.3114,6339.9717,6484.8428,6266.7851,24402461.0,18127207.9
399986.SZ,20180328,6337.7133,6293.0883,6428.2799,6287.5377,21664709.0,16163771.3
399986.SZ,20180327,6341.8265,6426.8493,6443.8804,6307.4554,22606194.0,16486789.1
399986.SZ,20180326,6353.9877,6469.6505,6473.5569,6308.5561,24938042.0,18438173.7
399986.SZ,20180323,6511.8355,6540.4062,6540.4062,6420.738,32914563.0,24851616.7
399986.SZ,20180322,6678.5844,6716.4644,6730.6345,6627.5605,15671531.0,12272938.4
399986.SZ,20180321,6711.3987,6731.5886,6772.4499,6692.1829,16353853.0,13230538.7
399986.SZ,20180320,6705.3769,6640.8917,6717.6926,6638.6892,13091424.0,10185936.9
399986.SZ,20180319,6672.0301,6627.7034,6674.7631,6609.8653,11347296.0,9076650.0
399986.SZ,20180316,6640.2453,6704.2624,6715.4218,6637.4361,14756749.0,11606038.1
399986.SZ,20180315,6708.1879,6678.6122,6724.3619,6678.2961,14088965.0,10707613.9
399986.SZ,20180314,6709.7185,6747.4943,6750.4688,6695.875,15119782.0,11423621.1
399986.SZ,20180313,6771.9554,6777.6453,6852.5742,6761.6238,26371815.0,18292361.7
399986.SZ,20180312,6770.6471,6831.9459,6838.5622,6768.4473,24951279.0,19335947.9
399986.SZ,20180309,6800.5229,6813.2894,6835.8391,6776.379,15048742.0,11867686.0
399986.SZ,20180308,6791.8902,6803.8573,6814.8601,6743.2183,16277879.0,12187535.6
399986.SZ,20180307,6792.912,6800.8192,6881.4182,6788.6933,27556764.0,22701140.5
399986.SZ,20180306,6756.2342,6771.8833,6781.5045,6674.6023,29433404.0,20778600.3
399986.SZ,20180305,6737.4203,6746.8362,6803.152,6704.7071,15674783.0,12002684.7
399986.SZ,20180302,6752.2419,6749.2383,6792.5389,6718.6411,16047983.0,12797568.2
399986.SZ,20180301,6802.8361,6740.2061,6845.0109,6732.0515,16875928.0,13621399.1
399986.SZ,20180228,6786.4678,6818.7918,6836.0003,6763.5143,19693683.0,16120670.8
399986.SZ,20180227,6881.4815,7035.3278,7035.3278,6854.3472,27121270.0,21783581.9
399986.SZ,20180226,7025.3148,7058.9535,7109.7484,6978.4095,25816329.0,20864503.6
399986.SZ,20180223,7023.9135,6975.3977,7034.836,6937.0847,19486312.0,16349741.3
399986.SZ,20180222,6965.2167,6949.1383,6990.333,6924.4431,23161375.0,19243566.3
399986.SZ,20180214,6832.2068,6819.995,6846.0466,6764.8076,15244176.0,12572848.0
399986.SZ,20180213,6815.8995,6770.5813,6895.283,6770.5813,29704870.0,23806501.5
399986.SZ,20180212,6715.5452,6756.1296,6774.0521,6660.4059,28234048.0,22852689.8
399986.SZ,20180209,6787.9976,6834.4119,6882.9785,6549.3082,54169442.0,43396976.7
399986.SZ,20180208,7020.2369,7181.7417,7205.782,6921.7276,47192109.0,39373992.7
399986.SZ,20180207,7265.4121,7554.5007,7692.8825,7235.3379,64671377.0,59520527.5
399986.SZ,20180206,7508.5697,7498.472,7565.7514,7422.375,63306511.0,56230184.6
399986.SZ,20180205,7636.0423,7285.8134,7637.6741,7281.953,49828540.0,44619777.1
399986.SZ,20180202,7381.7235,7344.4988,7383.975,7253.3168,26921810.0,23918896.3
399986.SZ,20180201,7411.6434,7325.596,7431.3993,7305.6717,44953320.0,39782100.8
399986.SZ,20180131,7335.8183,7185.4322,7337.5371,7179.634,32342967.0,29450209.5
399986.SZ,20180130,7210.6815,7330.3112,7349.7523,7202.3673,31771552.0,27929264.7
399986.SZ,20180129,7346.4978,7405.1348,7504.0103,7302.4951,46148635.0,42509769.7
399986.SZ,20180126,7388.1412,7344.9174,7495.1377,7344.5484,58036608.0,48291234.9
399986.SZ,20180125,7374.0862,7408.8266,7409.1901,7265.8069,40242116.0,35730567.4
399986.SZ,20180124,7434.1945,7419.9752,7565.3378,7378.9139,60921680.0,55707050.3
399986.SZ,20180123,7390.0806,7156.3926,7392.1816,7156.3926,68011991.0,54697111.0
